Horario;Horas;bets0;valor0;descValor0;bets1;valor1;descValor1;bets2;valor2;descValor2;fluxoApostas;LastSeq10;LastSeq9;LastSeq8;LastSeq7;LastSeq6;LastSeq5;LastSeq4;LastSeq3;LastSeq2;LastSeq1;Resultado
1;365;6;4304;0;31;9447;1;20;21946;2;1;1;0;1;0;0;1;0;0;0;0;0
1;365;11;10553;1;28;5929;0;15;37602;2;2;0;1;0;0;1;0;0;0;0;0;0
1;366;5;4002;0;24;9189;1;11;33745;2;1;1;0;0;1;0;0;0;0;0;0;1
1;366;6;3736;0;28;7682;1;9;9010;2;0;0;0;1;0;0;0;0;0;0;1;1
1;366;7;5470;1;24;4084;0;11;9656;2;1;0;1;0;0;0;0;0;0;1;0;1
1;367;9;9506;2;26;4519;1;11;3794;0;0;0;0;0;0;0;0;1;0;1;2;0
1;368;11;13175;2;22;4480;1;11;4257;0;1;0;0;0;0;0;1;0;1;2;1;0
1;368;9;8381;1;22;5023;0;12;15740;2;1;0;0;0;0;1;0;1;2;1;0;1
1;369;9;18096;1;21;16360;0;13;41899;2;2;0;1;0;1;2;1;0;0;0;0;0
1;370;6;10410;1;21;9941;0;12;112142;2;2;1;0;1;2;1;0;0;0;0;0;0
1;370;8;7577;0;25;11741;1;14;91930;2;1;0;1;2;1;0;0;0;0;0;0;1
1;370;6;5130;0;35;15165;1;21;31408;2;0;1;2;1;0;0;0;0;0;0;1;0
1;371;7;11410;1;25;9431;0;21;49427;2;1;2;1;0;0;0;0;0;0;1;0;1
1;371;9;6209;0;28;9487;1;15;24559;2;0;1;0;0;0;0;0;0;1;0;1;1
1;372;9;14616;1;37;11844;0;11;18603;2;1;0;0;0;0;0;0;1;0;1;1;1
1;372;13;44052;2;31;15229;1;10;13191;0;2;0;0;0;0;0;1;0;1;1;1;1
1;372;7;7374;0;25;8267;2;8;8007;1;0;0;0;0;0;1;0;1;1;1;0;1
1;373;8;11669;1;23;10349;0;20;49289;2;1;0;0;1;0;1;1;1;0;2;0;0
1;374;8;18520;1;26;9175;0;15;23864;2;1;0;1;0;1;1;1;0;2;0;0;1
1;374;8;12825;2;23;7656;0;15;11567;1;0;1;0;1;1;1;0;2;0;0;1;0
1;374;5;5205;0;29;12816;1;15;43074;2;2;0;1;1;1;0;2;0;0;1;0;0
1;375;10;4847;0;25;11030;1;15;63002;2;1;1;1;0;2;0;0;1;0;0;0;0
1;376;11;5539;0;33;14748;1;14;120382;2;2;1;0;2;0;0;1;0;0;0;0;1
1;376;9;23354;2;27;12857;1;12;11290;0;0;0;2;0;0;1;0;0;0;0;1;1
1;376;7;5026;0;30;8753;1;12;12219;2;0;2;0;0;1;0;0;0;0;1;0;1
1;377;13;15176;0;26;17184;1;12;17279;2;2;0;0;1;0;0;0;0;1;0;1;1
1;377;4;8708;0;33;10955;1;20;22330;2;1;0;1;0;0;0;0;1;0;1;0;1
1;378;1;1000;0;34;21236;1;17;57500;2;2;1;0;0;0;0;1;0;1;0;2;1
1;378;8;32209;1;29;15685;0;16;38588;2;1;0;0;0;0;1;0;1;0;2;1;1
1;378;13;50123;2;23;16227;1;7;2739;0;1;0;0;0;1;0;1;0;2;1;1;0
1;379;7;3230;0;32;15064;2;6;5150;1;0;0;0;1;0;1;0;2;1;1;0;0
1;379;3;6050;0;27;9884;1;12;23096;2;2;0;1;0;1;0;2;1;1;0;0;0
1;380;4;17858;2;24;15288;1;11;10796;0;1;1;0;1;0;2;1;1;0;0;1;0
1;380;9;4598;0;27;16584;1;9;28456;2;1;0;1;0;2;1;1;0;0;1;0;0
1;380;15;25433;2;33;18370;1;5;5047;0;1;1;0;2;1;1;0;0;1;0;1;1
1;381;11;16058;2;29;11430;1;7;3608;0;0;0;2;1;1;0;0;1;0;1;1;1
1;381;12;17816;2;27;11545;1;8;6341;0;1;2;1;1;0;0;1;0;1;1;1;1
1;382;10;35711;2;27;16357;1;12;14940;0;2;1;1;0;0;1;0;1;1;1;1;0
1;382;16;11642;1;28;12779;2;3;549;0;0;1;0;0;1;0;1;1;1;1;0;1
1;382;14;14739;2;31;10181;0;10;13768;1;2;0;0;1;0;1;1;1;1;0;1;0
1;383;10;13501;1;30;11498;0;13;34664;2;2;0;1;0;1;1;1;1;0;1;0;1
1;383;10;36860;2;30;19991;1;4;5516;0;1;1;0;1;1;1;1;0;1;0;2;1
1;384;10;51096;2;26;10149;0;15;44634;1;2;0;1;1;1;1;0;1;0;2;1;1
1;384;15;61302;2;23;10578;0;10;29589;1;1;1;1;1;1;0;1;0;2;1;1;1
1;384;12;24341;1;23;9549;0;13;32996;2;0;1;1;1;0;1;0;2;1;1;1;0
1;385;13;38690;2;24;8664;0;5;10873;1;1;1;1;0;1;0;2;1;1;1;0;1
1;385;8;12026;2;25;5553;1;9;3140;0;0;1;0;1;0;2;1;1;1;0;1;1
1;386;15;18125;2;26;7438;1;7;2759;0;1;0;1;0;2;1;1;1;0;1;1;0
1;386;10;7443;0;25;8575;1;12;18437;2;1;1;0;2;1;1;1;0;1;1;0;1
1;386;9;37571;2;26;11436;1;11;4464;0;2;0;2;1;1;1;0;1;1;0;1;1
1;387;8;48669;2;26;8672;0;11;11503;1;1;2;1;1;1;0;1;1;0;1;1;0
1;387;13;12551;1;24;9679;0;9;22153;2;0;1;1;1;0;1;1;0;1;1;0;0
1;388;18;28914;2;32;8564;1;9;4683;0;1;1;1;0;1;1;0;1;1;0;0;0
1;388;11;15534;2;21;7521;1;8;6345;0;1;1;0;1;1;0;1;1;0;0;0;0
1;388;9;1105;0;22;9972;1;10;22401;2;1;0;1;1;0;1;1;0;0;0;0;1
1;389;5;866;0;28;9924;2;12;7003;1;0;1;1;0;1;1;0;0;0;0;0;1
1;389;3;8320;0;28;16191;1;16;45562;2;2;1;0;1;1;0;0;0;0;0;1;0
1;390;11;38387;2;30;12125;0;6;12970;1;1;0;1;1;0;0;0;0;0;1;0;1
1;390;4;1931;0;28;17001;1;13;18737;2;1;1;0;0;0;0;0;1;0;1;2;0
1;391;9;21189;1;27;11930;0;15;26682;2;2;0;0;0;0;0;1;0;1;2;0;0
1;392;7;10846;0;27;12046;1;4;16560;2;2;0;1;0;1;2;0;2;1;1;0;0
1;394;11;17309;2;27;12923;0;9;16614;1;1;2;0;2;1;1;0;0;1;1;1;1
1;394;11;4276;0;27;6515;1;11;12362;2;0;0;2;1;1;0;0;1;1;1;1;1
1;395;14;26518;2;22;10337;1;9;2471;0;2;2;1;1;0;0;1;1;1;1;1;0
1;395;9;2321;1;32;12554;2;6;1700;0;0;1;1;0;0;1;1;1;1;1;0;1
1;396;9;8924;1;25;10941;2;9;7748;0;2;1;0;0;1;1;1;1;1;0;1;0
1;396;2;3103;0;27;13230;2;10;9068;1;1;0;0;1;1;1;1;1;0;1;0;1
1;396;8;9147;1;25;12224;2;3;165;0;1;0;1;1;1;1;1;0;1;0;1;1
1;397;5;5250;0;28;7601;2;6;7330;1;1;1;1;1;1;1;0;1;0;1;1;0
1;397;8;10875;1;30;11692;2;3;4900;0;1;1;1;1;1;0;1;0;1;1;0;0
1;398;4;6178;0;34;11610;1;7;14026;2;1;1;1;1;0;1;0;1;1;0;0;0
1;398;2;4030;0;30;10487;2;8;4324;1;0;1;1;0;1;0;1;1;0;0;0;0
1;398;6;21349;2;29;14791;1;4;2590;0;2;1;0;1;0;1;1;0;0;0;0;0
1;399;6;18249;1;22;15409;0;11;20672;2;1;0;1;0;1;1;0;0;0;0;0;0
1;399;7;15465;0;22;18656;1;9;47120;2;1;1;0;1;1;0;0;0;0;0;0;0
1;400;8;12831;0;24;18136;1;10;43279;2;1;0;1;1;0;0;0;0;0;0;0;1
1;400;13;23304;1;26;12322;0;9;34513;2;1;1;1;0;0;0;0;0;0;0;0;0
1;400;12;22533;1;30;17829;0;12;76532;2;2;1;0;0;0;0;0;0;0;0;0;1
1;401;5;24264;2;27;12925;1;7;4850;0;0;0;0;0;0;0;0;0;0;0;1;0
1;401;2;31010;2;30;17300;1;8;7879;0;1;0;0;0;0;0;0;0;0;1;1;1
1;402;4;12324;0;27;18626;1;10;26250;2;1;0;0;0;0;0;0;0;1;1;1;0
1;402;7;17260;1;32;19929;2;5;5904;0;1;0;0;0;0;0;0;1;1;1;0;1
1;402;5;22610;2;24;19201;1;3;8648;0;1;0;0;0;0;0;1;1;1;0;0;0
1;403;5;18560;2;30;16088;1;6;15340;0;1;0;0;0;0;1;1;1;0;0;0;1
1;403;4;34400;2;34;24199;1;6;9012;0;1;0;0;0;1;1;1;0;0;0;1;1
1;404;5;6990;0;20;13445;1;10;41326;2;1;0;0;1;1;1;0;0;0;1;0;0
1;404;3;4301;0;24;9954;1;10;27953;2;1;0;1;1;1;0;0;0;1;0;0;1
1;404;4;2411;0;24;14187;1;12;40691;2;1;1;1;1;0;0;0;1;0;0;1;1
1;405;4;1079;0;26;13383;1;11;36592;2;1;1;1;0;0;0;1;0;0;1;1;1
1;405;4;3062;0;28;16712;1;16;39142;2;1;1;0;0;0;1;0;0;1;1;1;0
1;406;5;5452;0;27;21820;1;6;42008;2;1;0;0;0;1;0;0;1;1;1;0;0
1;406;7;3853;0;32;13193;2;5;5155;1;0;0;0;1;0;0;1;1;1;0;0;1
1;407;4;1354;0;32;18196;2;9;14630;1;2;0;1;0;0;1;1;1;0;0;1;0
1;407;9;3706;0;33;22609;2;8;12173;1;1;1;0;0;1;1;1;0;0;1;0;1
1;407;9;9071;1;36;17781;2;5;6840;0;1;0;0;1;1;1;0;0;1;0;1;0
1;408;6;5098;0;33;16196;2;4;8892;1;1;0;1;1;1;0;0;1;0;1;1;0
1;408;6;11429;0;32;18803;2;12;16503;1;2;1;1;1;0;0;1;0;1;1;0;0
1;408;8;8133;0;26;18647;2;6;15083;1;1;1;1;0;0;1;0;1;1;0;0;0
1;409;1;136;0;33;17969;1;9;22965;2;1;0;0;1;0;1;1;0;0;0;2;0
1;410;6;25591;2;36;18235;0;15;25124;1;2;0;1;0;1;1;0;0;0;2;2;0
1;411;13;30196;2;22;11169;1;7;9847;0;1;0;1;1;0;0;0;2;2;1;1;1
1;413;12;11668;1;23;13936;2;9;9373;0;1;0;2;2;1;1;0;0;1;1;0;1
1;413;8;10688;0;30;22824;1;9;27687;2;2;2;2;1;1;0;0;1;1;0;1;1
1;413;12;21912;1;26;17969;0;10;25169;2;1;2;1;1;0;0;1;1;0;1;1;0
1;414;16;44562;2;28;18646;0;7;34652;1;2;1;1;0;0;1;1;0;1;1;0;1
1;414;9;28124;2;27;11790;0;11;16949;1;0;1;0;0;1;1;0;1;1;0;1;1
1;415;8;7970;0;25;18616;2;7;17045;1;1;0;0;1;1;0;1;1;0;1;1;0
1;415;7;9413;0;25;14186;1;7;16744;2;1;0;1;1;0;1;1;0;1;1;1;1
1;415;11;23745;1;22;14844;0;6;35884;2;2;1;1;0;1;1;0;1;1;1;0;0
1;416;6;22060;1;32;32798;2;7;18347;0;1;0;1;1;0;1;1;1;0;0;2;1
1;417;8;11565;0;26;22898;1;7;49794;2;1;1;1;0;1;1;1;0;0;2;0;0
1;417;6;19723;0;28;20059;1;10;50928;2;1;1;0;1;1;1;0;0;2;0;0;1
1;417;7;2378;0;24;19988;1;10;54022;2;1;0;1;1;1;0;0;2;0;0;1;1
1;418;8;21088;1;30;31736;2;3;20026;0;1;1;1;0;0;2;0;0;1;1;2;0
1;420;8;11907;0;17;18304;1;18;56201;2;2;0;0;1;1;2;0;0;0;1;0;0
1;421;14;22221;1;21;12317;0;14;50020;2;1;0;1;1;2;0;0;0;1;0;1;0
1;421;9;7800;0;19;12838;2;7;8395;1;0;1;1;2;0;0;0;1;0;1;0;0
1;421;9;6044;0;16;17704;2;9;11401;1;1;1;2;0;0;0;1;0;1;0;0;1
1;422;5;30022;2;15;16170;1;10;14618;0;2;2;0;0;0;1;0;1;0;0;1;0
1;422;10;41314;2;18;12523;0;9;14060;1;1;0;0;0;1;0;1;0;0;1;0;0
1;423;10;10255;0;17;14277;1;14;41297;2;1;0;0;1;0;1;0;0;1;0;0;1
1;423;9;27469;1;18;15954;0;11;32898;2;1;0;1;0;1;0;0;1;0;0;1;0
1;423;8;5968;1;23;15227;2;12;1194;0;0;1;0;1;0;0;1;0;0;1;0;1
1;424;4;5379;0;29;16976;1;14;17479;2;2;0;1;0;0;1;0;0;1;0;1;0
1;424;10;26825;2;22;17785;1;11;9035;0;1;1;0;0;1;0;0;1;0;1;1;0
1;425;10;19821;1;23;29012;2;12;7827;0;1;0;0;1;0;0;1;0;1;1;0;1
1;425;6;15353;1;24;27894;2;11;11116;0;1;0;1;0;0;1;0;1;1;0;1;0
1;425;9;9333;1;23;12245;2;10;3281;0;0;1;0;0;1;0;1;1;0;1;1;0
1;426;10;9638;0;22;12264;1;7;12490;2;1;0;0;1;0;1;1;0;1;1;0;0
1;426;9;12718;0;18;24299;1;7;116411;2;2;0;1;0;1;1;0;1;1;0;0;1
1;427;7;22151;1;24;25677;2;9;21625;0;0;1;0;1;1;0;1;1;0;0;0;1
1;427;9;9856;0;24;21766;1;10;71270;2;1;0;1;1;0;1;1;0;0;0;1;1
1;427;10;13258;2;21;12839;1;7;2421;0;0;1;1;0;1;1;0;0;0;1;0;1
1;429;4;492;0;22;10468;1;11;17908;2;1;1;1;0;0;0;1;0;1;2;0;0
1;429;3;1070;0;17;8101;1;16;230443;2;2;1;0;0;0;1;0;1;2;0;0;0
1;429;6;18850;1;20;10412;0;12;20641;2;0;0;0;0;1;0;1;2;0;0;0;0
1;430;7;3860;0;15;8103;1;8;16360;2;0;0;0;1;0;1;2;0;0;0;0;0
1;430;5;4029;1;16;9432;2;5;3018;0;0;0;1;0;1;2;0;0;0;0;1;0
1;431;5;6680;0;15;8082;1;8;14627;2;2;1;0;1;2;0;0;0;0;1;1;0
1;431;8;11747;1;13;9568;0;7;16118;2;1;0;1;2;0;0;0;0;1;1;0;1
1;432;8;20459;1;14;14063;0;8;22643;2;1;0;0;0;0;1;1;0;2;1;1;1
1;433;9;20362;1;14;20355;0;4;32100;2;2;0;0;1;1;0;2;1;1;1;0;0
1;433;7;4879;0;14;16548;1;12;600353;2;2;0;1;1;0;2;1;1;1;0;0;0
1;434;5;3096;0;20;20931;2;8;16626;1;1;1;0;2;1;1;1;0;0;1;2;0
1;435;11;21747;2;15;14324;1;8;10409;0;1;0;2;1;1;1;0;0;1;2;0;1
1;435;5;3770;0;19;15917;2;11;6907;1;0;2;1;1;1;0;0;1;2;0;0;1
1;435;8;6120;0;19;12167;1;12;28572;2;2;1;1;1;0;0;1;2;0;0;1;0
1;436;6;4953;1;18;8891;2;6;2989;0;0;1;1;0;0;1;2;0;0;1;0;1
1;436;15;13930;0;22;15736;1;9;20328;2;2;1;0;0;1;2;0;0;1;0;1;0
1;437;4;554;0;21;11023;1;13;11943;2;0;0;0;1;2;0;0;1;0;1;0;0
1;437;11;7458;0;27;15486;1;11;46500;2;2;0;1;2;0;0;1;0;1;0;1;1
1;437;8;11261;0;35;23476;1;18;116431;2;2;1;2;0;0;1;0;1;0;1;0;1
1;438;9;23259;1;24;14217;0;11;39838;2;0;2;0;0;1;0;1;0;1;0;1;1
1;438;9;60041;2;22;18891;0;13;28596;1;1;0;0;1;0;1;0;1;0;1;1;0
1;439;6;6248;0;18;17452;1;9;26445;2;0;0;1;0;1;0;1;0;1;1;2;0
1;440;12;29908;2;20;8894;0;17;13177;1;0;0;1;0;1;1;2;0;2;1;1;1
1;441;9;9426;2;18;4250;0;7;5985;1;0;1;0;1;1;2;0;2;1;1;0;0
1;441;12;22196;1;17;8483;0;15;52103;2;1;1;1;2;0;2;1;1;0;0;0;0
1;442;13;117730;2;12;9745;0;16;58918;1;2;1;2;0;2;1;1;0;0;0;0;1
1;443;9;18140;2;25;7790;0;14;14792;1;1;0;2;1;1;0;0;0;0;1;1;1
1;443;14;44638;1;28;9207;0;13;46164;2;2;2;1;1;0;0;0;0;1;1;1;0
1;443;17;25994;1;27;8822;0;10;27991;2;0;1;1;0;0;0;0;1;1;1;0;1
1;444;7;17650;1;27;13026;0;14;28846;2;1;0;0;0;0;1;1;1;0;1;0;1
1;445;7;22063;1;29;15602;0;9;31557;2;1;0;0;0;1;1;1;0;1;0;0;1
1;445;9;21623;1;27;10647;0;10;27462;2;1;0;0;1;1;1;0;1;0;0;0;0
1;445;14;51548;1;26;15105;0;13;64929;2;2;0;1;1;1;0;1;0;0;0;0;1
1;446;9;4217;0;30;24361;1;13;81904;2;1;1;1;1;0;1;0;0;0;0;1;1
1;446;11;20947;2;30;14956;0;10;20249;1;0;1;1;0;1;0;0;0;0;1;1;0
1;447;13;39233;1;28;17108;0;15;64628;2;2;1;0;1;0;0;0;0;1;1;0;1
1;447;9;6523;0;27;8326;1;13;36878;2;0;0;1;0;0;0;0;1;1;0;1;1
1;447;11;25187;1;21;6604;0;8;31540;2;1;1;0;0;0;0;1;1;0;1;1;0
1;448;8;22777;2;22;11011;0;16;21771;1;1;0;0;0;0;1;1;0;1;1;0;1
1;448;5;6978;0;25;14504;1;14;21359;2;1;0;0;0;1;1;0;1;1;0;0;0
1;449;6;9633;0;21;14847;2;10;12736;1;1;0;0;1;1;0;1;1;0;0;0;0
1;449;7;43109;2;18;8227;0;10;14061;1;2;0;1;1;0;1;1;0;0;0;0;1
1;449;9;25742;1;22;18643;0;8;52940;2;1;1;1;0;1;1;0;0;0;0;0;1
1;450;6;3105;0;25;12061;1;12;48168;2;0;1;0;1;1;0;0;0;0;0;1;1
1;450;6;43889;2;23;16648;0;13;43295;1;2;0;1;1;0;0;0;0;0;1;1;1
1;451;6;19684;1;21;16154;0;7;58389;2;1;1;1;0;0;0;0;0;1;1;0;0
1;451;8;8955;0;19;20166;1;5;53723;2;1;1;0;0;0;0;0;1;1;0;0;1
1;451;5;1322;0;30;20143;1;15;35959;2;1;0;0;0;0;0;1;1;0;0;1;1
1;452;12;16361;1;21;15675;0;8;38406;2;1;0;0;0;0;1;1;0;0;1;1;1
1;452;7;13431;1;18;10310;0;9;16365;2;0;0;0;0;1;1;0;0;1;1;2;0
1;453;11;20189;1;19;11681;0;9;27203;2;1;0;0;1;1;0;0;1;1;2;1;0
1;453;9;10283;1;15;7598;0;8;18791;2;0;0;1;1;0;0;1;1;2;1;0;0
1;453;6;5713;0;18;15547;1;4;36800;2;2;1;1;0;0;1;1;2;1;0;0;0
1;454;2;1360;0;16;9486;1;8;16422;2;0;1;0;0;1;1;2;1;0;0;0;0
1;455;7;7001;0;15;8786;1;8;29286;2;1;0;1;1;2;1;0;0;0;0;0;0
1;455;4;2202;0;19;12088;1;8;24512;2;1;1;1;2;1;0;0;0;0;0;1;1
1;455;9;35905;1;20;17442;0;9;64099;2;2;1;2;1;0;0;0;0;0;1;1;1
1;456;9;8624;0;17;12071;1;12;48032;2;0;2;1;0;0;0;0;0;1;1;1;1
1;456;9;56437;1;20;22561;0;9;70806;2;2;1;0;0;0;0;0;1;1;1;1;1
1;457;13;63611;1;20;21763;0;11;74292;2;1;0;0;0;0;0;1;1;1;1;1;1
1;457;11;20758;0;23;22741;1;10;35147;2;0;0;0;0;0;1;1;1;1;1;2;0
1;457;14;13969;0;25;25475;1;7;56220;2;1;0;0;0;1;1;1;1;1;2;0;1
1;458;12;46909;1;18;24186;0;6;57366;2;1;0;0;1;1;1;1;1;2;0;0;1
1;458;11;55603;2;24;34490;0;10;51972;1;1;0;1;1;1;1;1;2;0;0;2;0
1;459;11;5548;0;19;16670;1;12;35888;2;0;1;1;1;1;1;2;0;0;2;0;1
1;459;9;12774;0;15;16019;1;15;17959;2;1;1;1;1;1;2;0;0;2;0;1;0
1;461;10;32919;2;19;14615;1;13;11775;0;1;2;0;0;2;0;1;0;0;0;1;0
1;461;9;11301;0;21;26488;1;10;51751;2;2;0;0;2;0;1;0;0;0;1;0;1
1;461;7;24643;1;21;20396;0;13;36542;2;1;0;2;0;1;0;0;0;1;0;1;1
1;462;4;3521;0;20;21092;1;17;46487;2;1;2;0;1;0;0;0;1;0;1;0;1
1;462;16;19328;0;23;20205;1;8;27952;2;1;0;1;0;0;0;1;0;1;0;1;1
1;463;7;7885;0;23;21349;1;15;38678;2;1;1;0;0;0;1;0;1;0;1;0;0
1;463;5;3935;0;22;22795;1;14;65485;2;1;0;0;0;1;0;1;0;1;0;0;0
1;463;9;16774;0;20;18446;1;16;22739;2;0;0;0;1;0;1;0;1;0;0;0;0
1;464;11;35572;2;19;9991;0;8;13542;1;1;0;1;0;1;0;1;0;0;0;0;0
1;464;5;63347;2;21;11995;1;13;5668;0;1;1;0;1;0;1;0;0;0;0;1;0
1;465;8;1347;0;25;17830;2;8;16173;1;0;0;1;0;1;0;0;0;0;1;0;0
1;465;12;18919;1;19;14866;0;10;20303;2;2;1;0;1;0;0;0;0;1;0;1;0
1;465;4;36;0;23;22947;1;17;28205;2;1;0;1;0;0;0;0;1;0;1;0;1
1;466;17;16625;0;19;17754;2;11;17407;1;1;1;0;0;0;0;1;0;1;0;1;0
1;466;8;3568;0;18;16855;1;16;20284;2;1;0;0;0;0;1;0;1;0;1;0;1
1;467;10;18412;2;15;9632;1;9;6644;0;1;0;0;0;1;0;1;0;1;0;0;0
1;467;14;15506;2;20;11985;1;5;7016;0;1;0;0;1;0;1;0;1;0;0;0;0
1;468;9;6085;0;22;19559;2;14;16355;1;1;0;1;0;1;0;1;0;0;0;0;0
1;468;7;12239;1;22;18779;2;12;10655;0;1;0;1;0;1;0;0;0;0;2;1;0
1;469;11;12281;0;20;21036;2;13;15153;1;1;1;0;1;0;0;0;0;2;1;1;0
1;473;13;3754;0;17;5109;1;9;9809;2;0;2;2;1;0;0;1;0;1;0;0;0
1;474;11;5010;0;21;9047;1;13;15495;2;2;2;1;0;0;1;0;1;0;0;0;0
1;474;13;24863;1;21;9960;0;12;28044;2;2;1;0;0;1;0;1;0;0;0;0;1
1;474;6;1437;0;27;22568;2;19;21713;1;1;0;0;1;0;1;0;0;0;0;1;1
1;475;12;12812;1;26;20005;2;10;11640;0;1;0;1;0;1;0;0;0;0;1;1;0
1;475;14;32539;2;24;17359;1;8;4329;0;1;1;0;1;0;0;0;0;1;1;0;0
1;476;9;11037;0;25;16172;1;20;37534;2;1;0;1;0;0;0;0;1;1;0;0;1
1;476;15;22623;1;24;12888;0;13;23300;2;1;1;0;0;0;0;1;1;0;0;0;0
1;476;10;3000;0;25;18345;1;14;39301;2;1;0;0;0;0;1;1;0;0;0;0;1
1;477;3;2679;0;26;21872;1;18;39266;2;1;0;0;0;1;1;0;0;0;0;1;0
1;477;9;25684;2;24;17448;1;12;7743;0;1;0;0;1;1;0;0;0;0;1;1;0
1;478;14;20012;2;24;17653;1;3;2625;0;1;0;1;1;0;0;0;0;1;1;0;1
1;478;9;15608;1;27;24634;2;10;12353;0;1;1;1;0;0;0;0;1;1;0;0;1
1;478;10;9492;0;26;21383;1;21;28065;2;1;1;0;0;0;0;1;1;0;0;1;0
1;479;13;38046;2;20;9499;0;9;23583;1;1;0;0;0;0;1;1;0;0;1;0;1
1;479;6;8630;0;20;23665;1;17;34983;2;1;0;0;0;1;1;0;0;1;0;0;0
1;480;12;26933;0;27;28581;1;10;39660;2;1;0;0;1;1;0;0;1;0;0;0;0
1;480;10;28738;2;27;26071;1;14;20086;0;1;0;1;1;0;0;1;0;0;0;1;1
1;481;13;35161;2;31;22592;0;9;24195;1;1;1;1;0;0;1;0;0;0;1;0;1
1;482;15;22462;2;33;16275;1;10;13110;0;0;0;1;0;0;0;1;0;1;0;1;1
1;482;8;5789;0;27;23547;1;10;43979;2;1;1;0;0;0;1;0;1;0;1;1;0
1;482;11;16984;0;27;38528;1;8;64495;2;2;0;0;0;1;0;1;0;1;1;0;0
1;483;6;2757;0;27;27297;2;12;24465;1;0;0;0;1;0;1;0;1;1;0;0;0
1;483;11;3874;0;25;10949;1;10;22955;2;1;0;1;0;1;0;1;1;0;0;0;0
1;484;6;359;0;26;21190;2;9;15056;1;1;1;0;1;0;1;1;0;0;0;1;0
1;484;9;10290;1;32;15594;2;8;7035;0;1;0;1;0;1;1;0;0;0;1;0;0
1;484;10;22625;1;29;32145;2;8;3919;0;2;1;0;1;1;0;0;0;1;0;1;1
1;485;5;5130;0;33;27620;1;13;41272;2;1;0;1;1;0;0;0;1;0;1;1;1
1;485;11;5593;0;31;24285;2;10;7565;1;0;1;1;0;0;0;1;0;1;1;0;1
1;486;3;270;0;34;23881;2;18;15478;1;1;1;0;0;0;1;0;1;1;0;1;0
1;486;10;25285;1;29;26014;2;15;15325;0;2;0;0;0;1;0;1;1;0;1;0;0
1;486;14;20735;1;39;26219;2;11;9949;0;1;0;0;1;0;1;1;0;1;0;1;0
1;487;7;1014;0;34;18927;2;9;8525;1;0;0;1;0;1;1;0;1;0;1;0;1
1;487;10;7352;1;32;30522;2;10;4992;0;2;1;0;1;1;0;1;0;1;0;1;1
1;488;3;2121;0;31;23989;1;15;39244;2;2;0;1;1;0;1;0;1;0;1;1;1
1;490;11;11191;2;25;8295;0;18;9744;1;1;1;0;1;1;1;2;2;0;0;1;1
1;490;10;9267;0;26;10994;1;15;21368;2;1;0;1;1;1;2;2;0;0;1;1;0
1;492;7;7401;1;26;6316;0;12;16580;2;1;2;2;0;0;1;1;0;1;1;0;1
1;492;7;6625;0;29;12184;1;20;40793;2;2;2;0;0;1;1;0;1;1;0;1;1
1;493;12;8650;1;26;4945;0;10;16550;2;0;0;0;1;1;0;1;1;0;1;1;0
1;493;11;15712;1;35;7153;0;18;26043;2;2;0;1;1;0;1;1;0;1;1;1;1
1;494;14;22741;1;26;17606;0;16;117431;2;2;1;1;0;1;1;0;1;1;1;1;0
1;494;12;17280;2;27;6360;0;12;9506;1;0;1;0;1;1;0;1;1;1;1;0;1
1;494;13;8311;0;29;10763;1;13;11352;2;1;0;1;1;0;1;1;1;1;0;1;0
1;495;10;11848;1;30;11767;0;15;12765;2;1;1;1;0;1;1;1;1;0;1;0;0
1;495;11;11279;0;32;20207;1;11;27920;2;2;1;0;1;1;1;1;0;1;0;0;1
1;496;9;9924;0;28;24008;1;17;172530;2;2;0;1;1;1;1;0;1;0;0;1;1
1;496;19;15737;0;32;17483;1;14;55744;2;0;1;1;1;1;0;1;0;0;1;1;1
1;496;19;47064;1;31;15291;0;15;55927;2;1;1;1;1;0;1;0;0;1;1;1;1
1;497;20;38686;2;35;11108;0;12;18246;1;0;1;1;0;1;0;0;1;1;1;1;1
1;497;17;51919;1;29;14594;0;20;73580;2;2;1;0;1;0;0;1;1;1;1;1;1
1;498;15;77790;2;36;16196;0;17;70901;1;1;0;1;0;0;1;1;1;1;1;1;0
1;498;20;109293;2;38;23017;0;16;54940;1;1;1;0;0;1;1;1;1;1;1;1;0
1;498;8;11950;0;32;12889;1;9;25269;2;0;0;0;1;1;1;1;1;1;1;0;1
1;499;8;13491;2;20;6177;0;10;7005;1;0;0;1;1;1;1;1;1;1;0;0;1
1;499;7;2130;0;27;9158;2;5;8600;1;1;1;1;1;1;1;1;1;0;0;1;0
1;500;7;3735;0;27;11979;2;8;4126;1;1;1;1;1;1;1;1;0;0;1;0;0
1;500;3;6940;0;26;13515;2;10;12415;1;2;1;1;1;1;1;0;0;1;0;0;0
1;500;2;103;0;21;12406;1;10;83444;2;2;1;1;1;1;0;0;1;0;0;0;1
1;501;5;7122;0;23;8527;1;9;28926;2;0;1;1;1;0;0;1;0;0;0;1;1
1;501;6;6140;0;30;18742;1;7;35486;2;1;1;1;0;0;1;0;0;0;1;1;0
1;502;9;28599;2;32;21834;1;7;5625;0;1;1;0;0;1;0;0;0;1;1;0;1
1;502;5;2128;0;29;25942;1;9;55365;2;1;0;0;1;0;0;0;1;1;0;1;1
1;502;9;22042;1;28;18604;0;10;26580;2;1;0;1;0;0;0;1;1;0;1;1;1
